"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0600000US3604354507","Ohio town, Herkimer County, New York","442","52","40303","6144","96.6","2.9","40114","6389","0.0","7.1","-","**","0.7","1.0","-","**","0.0","7.1","-","**","0.0","7.1","-","**","1.6","2.0","-","**","1.1","1.8","-","**","0.0","7.1","-","**","96.6","2.9","40114","6389","0.7","1.0","-","**","21.7","6.0","43750","25651","52.3","7.4","41250","5866","25.3","5.9","24286","25234","284","48","47500","17272","35.6","9.6","37422","28276","64.4","9.6","56042","22414","89.8","4.6","56458","22543","4.6","3.2","9821","36207","5.6","4.3","36000","52842","158","38","19750","3993","31.0","10.5","18750","3197","29.7","10.3","18393","3840","1.3","2.2","-","**","69.0","10.5","22083","15451","55.1","10.9","16991","1724","13.9","10.5","58409","10180","35.3","(X)","(X)","(X)","38.0","(X)","(X)","(X)","28.5","(X)","(X)","(X)",
"0600000US3604364254","Russia town, Herkimer County, New York","1042","76","43864","6830","98.8","1.4","43409","7195","0.0","3.1","-","**","0.3","0.6","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.2","0.3","-","**","0.7","1.2","-","**","0.7","0.7","67813","29499","98.4","1.5","43125","7312","4.7","3.6","8083","7008","25.7","4.4","46667","14117","47.5","5.2","60417","14152","22.1","4.3","32692","7414","683","44","56875","8450","41.0","5.6","58333","17468","59.0","5.6","54063","13908","74.1","5.4","68611","5588","17.6","4.7","25781","3942","8.3","4.1","52656","29811","359","78","23869","7515","34.3","11.5","35938","1025","25.6","10.3","34000","12930","8.6","5.8","45417","62341","65.7","11.5","19286","15303","60.7","12.3","15500","14605","5.0","3.6","71875","15180","41.6","(X)","(X)","(X)","43.5","(X)","(X)","(X)","34.5","(X)","(X)","(X)",
"0600000US3604364837","Salisbury town, Herkimer County, New York","762","79","41397","4933","95.8","3.8","42679","6319","0.0","4.2","-","**","1.3","2.1","-","**","1.6","2.2","-","**","0.0","4.2","-","**","0.0","4.2","-","**","1.3","2.0","-","**","1.2","1.6","-","**","94.6","4.1","42243","5890","3.5","3.4","79519","79150","33.5","6.5","48194","18606","43.8","6.4","44583","6383","19.2","5.7","27885","8553","585","67","45850","5717","40.5","7.4","37321","23232","59.5","7.4","46429","4503","69.9","7.9","49531","5968","12.6","6.3","19083","3047","17.4","5.9","46818","12704","177","53","26875","8162","53.1","15.5","19667","6075","48.0","15.6","18917","7031","5.1","5.8","24375","66888","46.9","15.5","30568","8008","22.6","11.1","26667","14830","24.3","14.1","38295","43159","36.0","(X)","(X)","(X)","37.1","(X)","(X)","(X)","31.1","(X)","(X)","(X)",
"0600000US3604365695","Schuyler town, Herkimer County, New York","1429","122","44957","5551","96.2","4.6","47835","6762","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","3.1","4.7","-","**","0.6","1.0","-","**","3.1","4.7","-","**","96.2","4.6","47835","6762","3.1","2.8","38185","14016","24.1","6.2","54537","43605","43.6","5.4","50598","15651","29.2","4.8","31797","9926","934","95","52391","11894","39.3","8.0","55046","25370","60.7","8.0","52337","13874","69.4","9.4","60978","11786","19.4","8.6","32441","22718","11.2","7.0","65156","43373","495","125","27067","5098","49.9","12.7","20809","5053","38.8","10.2","18558","3358","11.1","8.3","38427","15937","50.1","12.7","32143","11212","43.8","12.9","31607","10329","6.3","5.6","73625","67723","40.5","(X)","(X)","(X)","42.9","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"0600000US3604370794","Stark town, Herkimer County, New York","311","45","54514","6812","100.0","9.9","54514","6812","0.0","9.9","-","**","0.0","9.9","-","**","0.0","9.9","-","**","0.0","9.9","-","**","0.0","9.9","-","**","0.0","9.9","-","**","0.0","9.9","-","**","100.0","9.9","54514","6812","0.0","9.9","-","**","23.5","7.7","55536","16673","55.9","9.1","59375","7639","20.6","6.7","26250","8105","221","43","59479","7054","31.2","9.5","54297","11999","68.8","9.5","62500","8351","84.2","8.3","60000","6838","7.2","5.8","26786","62370","8.6","5.9","37344","60260","90","32","27857","12406","37.8","19.6","17500","10610","34.4","19.2","14464","14075","3.3","4.9","-","**","62.2","19.6","36500","12985","42.2","20.2","35000","35383","20.0","14.7","74375","28696","29.6","(X)","(X)","(X)","34.8","(X)","(X)","(X)","16.7","(X)","(X)","(X)",
"0600000US3604378278","Warren town, Herkimer County, New York","457","62","47731","7450","90.6","8.1","49722","2796","2.4","3.7","-","**","0.0","6.9","-","**","0.0","6.9","-","**","0.0","6.9","-","**","0.0","6.9","-","**","7.0","7.5","-","**","0.7","0.9","-","**","89.9","8.2","49861","2755","0.0","6.9","-","**","31.7","8.6","51838","20104","40.0","8.6","50066","3502","28.2","8.8","30772","6400","344","62","50978","5857","38.7","9.9","62917","24449","61.3","9.9","39750","20844","71.8","8.7","54688","11295","13.1","6.6","24464","12012","15.1","6.7","33333","45849","113","35","22188","17160","50.4","16.2","17321","24634","37.2","16.9","12000","8788","13.3","13.9","-","**","49.6","16.2","31250","27045","41.6","16.6","21806","18087","8.0","9.0","-","**","33.3","(X)","(X)","(X)","29.7","(X)","(X)","(X)","44.2","(X)","(X)","(X)",
"0600000US3604378927","Webb town, Herkimer County, New York","849","143","61313","12552","100.0","3.8","61313","12552","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","100.0","3.8","61313","12552","3.4","5.0","-","**","15.7","7.7","39688","31453","41.5","11.1","82237","38054","39.5","8.6","53661","20983","534","114","72500","31020","14.2","9.5","95100","60526","85.8","9.5","69500","33940","88.6","8.4","82039","33387","6.4","6.9","35375","10936","5.1","5.4","-","**","315","120","29398","7909","48.9","21.2","21875","10945","44.1","20.1","19803","6392","4.8","7.6","-","**","51.1","21.2","31250","24618","36.8","20.2","29259","3036","14.3","15.2","-","**","56.3","(X)","(X)","(X)","65.7","(X)","(X)","(X)","40.3","(X)","(X)","(X)",
"0600000US3604382568","Winfield town, Herkimer County, New York","756","67","61875","6177","97.2","2.6","61797","5778","0.0","4.2","-","**","0.3","0.4","-","**","0.0","4.2","-","**","0.0","4.2","-","**","0.0","4.2","-","**","2.5","2.5","70341","92913","1.9","2.0","-","**","95.4","3.5","62109","5672","4.0","3.2","70417","17004","28.6","6.2","70278","16493","38.4","4.6","72000","11862","29.1","5.1","38333","9460","531","69","70341","4379","43.7","8.2","69583","16925","56.3","8.2","70917","6670","82.1","7.0","72969","4664","14.9","7.1","22917","6044","3.0","2.2","72500","27521","225","38","26518","4897","52.4","10.9","19500","12110","44.4","10.6","16719","3002","8.0","4.8","78500","39570","47.6","10.9","33194","13024","24.4","9.4","32250","10765","23.1","9.0","53000","47205","27.8","(X)","(X)","(X)","26.2","(X)","(X)","(X)","31.6","(X)","(X)","(X)",
"0600000US3604500000","County subdivisions not defined, Jefferson County, New York","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","-","(X)","(X)","(X)","-","(X)","(X)","(X)",
"0600000US3604500210","Adams town, Jefferson County, New York","2118","181","54091","11211","98.0","1.5","53750","11415","0.1","0.2","-","**","0.9","1.4","-","**","0.4","0.5","-","**","0.0","1.5","-","**","0.4","0.5","-","**","0.2","0.4","-","**","0.8","0.7","37000","40010","97.6","1.6","53836","11368","4.7","4.3","26068","1161","33.1","7.3","67102","16245","39.7","6.8","61307","11500","22.5","4.8","40438","11359","1511","122","63288","7375","39.5","8.9","53911","19510","60.5","8.9","64737","11684","72.9","8.4","65938","11113","16.5","6.8","46034","12012","10.7","4.8","62109","24591","607","216","24007","5247","49.9","13.1","21438","10188","35.9","12.0","19375","3122","14.0","12.1","97832","135177","50.1","13.1","25364","4473","33.3","13.7","20294","22102","16.8","13.2","26182","1302","29.5","(X)","(X)","(X)","18.1","(X)","(X)","(X)","52.1","(X)","(X)","(X)",
"0600000US3604501176","Alexandria town, Jefferson County, New York","1724","121","43010","8757","98.5","1.2","43189","8490","0.6","0.8","-","**","0.0","1.9","-","**","0.3","0.4","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.5","0.9","-","**","0.5","0.9","-","**","98.5","1.2","43189","8490","3.9","3.0","37054","9821","31.2","5.9","51250","20167","41.8","4.9","48906","9243","23.0","4.8","29425","5877","1165","75","52604","9748","42.3","8.2","45673","34091","57.7","8.2","53864","8233","70.3","8.8","64315","5991","15.8","6.2","16406","12006","13.9","8.2","22593","2128","559","127","29009","7745","41.9","10.1","22143","14574","35.1","9.1","16983","4107","6.8","4.3","46250","25144","58.1","10.1","30208","12718","50.4","9.8","27813","7640","7.7","8.8","54129","10746","28.3","(X)","(X)","(X)","29.4","(X)","(X)","(X)","26.1","(X)","(X)","(X)",
"0600000US3604502297","Antwerp town, Jefferson County, New York","597","67","54063","7723","97.8","1.9","53958","7571","0.0","5.3","-","**","0.0","5.3","-","**","2.0","2.1","-","**","0.0","5.3","-","**","0.0","5.3","-","**","0.2","0.4","-","**","0.0","5.3","-","**","97.8","1.9","53958","7571","6.4","4.3","30833","31426","30.3","6.2","59583","9654","40.4","4.6","62986","9664","22.9","5.3","44028","15467","437","51","62974","5273","46.9","7.5","53750","19459","53.1","7.5","64028","4411","84.9","5.1","65547","5291","13.0","4.5","11719","16250","2.1","2.2","50625","10983","160","41","32222","6803","47.5","12.4","31250","12522","45.6","12.5","30625","14142","1.9","2.7","-","**","52.5","12.4","32917","8106","33.1","11.7","24375","15528","19.4","12.8","34688","33450","24.6","(X)","(X)","(X)","24.5","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"0600000US3604510242","Brownville town, Jefferson County, New York","2430","126","54146","6887","97.9","1.3","54466","7133","1.7","1.2","30909","39917","0.0","1.3","-","**","0.0","0.1","-","**","0.0","1.3","-","**","0.2","0.3","-","**","0.1","0.2","-","**","0.7","0.6","34000","75313","97.4","1.5","54451","7104","2.2","1.4","31688","17313","32.8","5.9","50000","15904","41.5","5.7","64000","5230","23.6","4.3","44023","4615","1810","92","60871","3267","46.7","7.1","53841","12752","53.3","7.1","61776","2452","71.2","6.2","67670","6620","22.0","6.6","30402","8514","6.7","3.5","51250","39881","620","140","30887","4886","60.2","10.6","21202","6623","49.4","10.4","18971","2202","10.8","6.9","45417","30435","39.8","10.6","48309","13269","22.7","8.5","31779","10978","17.1","9.2","81083","14204","28.6","(X)","(X)","(X)","31.2","(X)","(X)","(X)","20.2","(X)","(X)","(X)",
"0600000US3604512364","Cape Vincent town, Jefferson County, New York","946","110","56429","7166","98.5","1.6","56786","7576","1.5","1.6","41389","157791","0.0","3.4","-","**","0.0","3.4","-","**","0.0","3.4","-","**","0.0","3.4","-","**","0.0","3.4","-","**","1.0","1.6","-","**","97.6","2.3","56384","7178","5.2","3.9","17232","95969","18.7","5.8","46625","22175","37.7","7.8","63542","15268","38.4","6.1","53281","15977","633","76","68173","11561","31.9","8.7","69286","36550","68.1","8.7","67930","12628","87.5","5.8","69872","7333","9.5","5.7","16207","1251","3.0","2.4","44583","24846","313","78","27434","14969","48.2","11.5","21250","5277","47.6","11.3","21417","5717","0.6","1.1","-","**","51.8","11.5","46875","5977","44.1","11.6","46667","8924","7.7","5.5","56250","72255","30.0","(X)","(X)","(X)","25.1","(X)","(X)","(X)","35.1","(X)","(X)","(X)",
"0600000US3604513717","Champion town, Jefferson County, New York","1746","123","53030","7988","92.1","4.6","53333","7864","5.0","3.9","55795","24187","0.0","1.8","-","**","0.0","1.8","-","**","0.0","1.8","-","**","2.2","2.6","-","**","0.7","1.0","-","**","3.6","2.9","55227","33809","91.4","4.8","53144","7829","2.5","1.4","31667","22549","40.4","6.0","59031","10650","36.7","6.0","60500","19588","20.4","4.2","33618","6468","1273","85","58472","7520","51.0","6.2","58323","10831","49.0","6.2","58750","14422","79.7","6.4","67478","9215","16.7","6.4","21190","10044","3.6","2.5","48929","9765","473","132","43194","9657","45.9","13.2","20573","5504","40.4","13.5","18125","5933","5.5","4.1","46563","20663","54.1","13.2","55909","30878","35.1","14.3","49236","2704","19.0","15.8","76889","8446","27.9","(X)","(X)","(X)","27.7","(X)","(X)","(X)","26.2","(X)","(X)","(X)",
"0600000US3604516100","Clayton town, Jefferson County, New York","1970","148","52500","8532","99.6","0.7","52000","8411","0.0","1.6","-","**","0.0","1.6","-","**","0.4","0.7","-","**","0.0","1.6","-","**","0.0","1.6","-","**","0.0","1.6","-","**","0.0","1.6","-","**","99.6","0.7","52000","8411","8.2","5.1","45642","43811","34.5","4.8","58591","13185","31.9","4.3","69191","18217","25.4","4.9","35417","12110","1353","131","63688","10387","48.1","7.4","65982","22691","51.9","7.4","63000","11892","85.7","7.1","71250","18601","11.9","6.9","25179","21925","2.4","1.9","66250","5035","617","134","33309","12860","57.4","12.6","21667","8486","49.1","12.1","19609","6281","8.3","5.7","54886","24998","42.6","12.6","47196","6414","15.6","6.7","38333","20024","27.1","14.0","47466","20531","28.0","(X)","(X)","(X)","23.4","(X)","(X)","(X)","33.5","(X)","(X)","(X)",
"0600000US3604524086","Ellisburg town, Jefferson County, New York","1311","122","46921","6779","99.7","0.4","47014","6628","0.0","2.4","-","**","0.0","2.4","-","**","0.0","2.4","-","**","0.0","2.4","-","**","0.0","2.4","-","**","0.3","0.4","11667","19604","0.0","2.4","-","**","99.7","0.4","47014","6628","5.7","5.2","38538","588","32.2","7.4","56250","17481","45.9","7.5","50147","6991","16.2","4.0","28798","5546","1000","67","51474","10640","48.6","8.4","39865","35041","51.4","8.4","52500","9178","79.8","8.1","60294","5222","9.6","4.9","26700","14392","10.6","6.7","40455","30623","311","125","29917","13910","39.5","15.4","28068","5595","35.0","15.0","27917","6221","4.5","4.2","35714","38959","60.5","15.4","45968","21992","54.7","16.9","46048","20780","5.8","5.6","26875","77394","26.0","(X)","(X)","(X)","24.7","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0600000US3604534055","Henderson town, Jefferson County, New York","638","61","57368","5393","99.4","0.8","57368","5498","0.0","5.0","-","**","0.3","0.5","-","**","0.3","0.7","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.0","5.0","-","**","0.3","0.7","-","**","99.4","0.8","57368","5498","2.0","2.3","-","**","19.7","5.0","60000","20635","43.3","5.6","72955","21583","35.0","5.0","37917","10594","443","53","60428","2909","30.9","6.7","63125","31793","69.1","6.7","59688","4847","83.7","8.1","62212","12946","14.7","8.6","48250","30243","1.6","1.7","25625","43088","195","49","25673","5265","44.1","10.9","18000","7432","35.9","10.0","15000","6184","8.2","6.9","58056","14854","55.9","10.9","38750","52322","44.6","10.4","28125","20331","11.3","6.8","83929","9723","27.9","(X)","(X)","(X)","26.4","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"0600000US3604535782","Hounsfield town, Jefferson County, New York","1511","173","57177","8583","96.9","1.8","57206","9117","0.2","0.3","-","**","0.0","2.1","-","**","1.5","1.3","54625","61397","0.0","2.1","-","**","1.1","1.2","63125","138154","0.3","0.6","-","**","1.3","1.1","56964","65096","96.4","1.9","57230","9099","3.1","2.2","79583","23285","37.5","7.3","61473","18341","33.2","6.3","59875","19146","26.1","6.2","42330","14268","800","84","71944","12841","40.5","8.6","63125","30707","59.5","8.6","75625","9075","83.5","6.0","79643","13754","10.3","4.7","57045","17521","6.3","4.6","48750","15863","711","170","41628","7441","52.6","12.8","33750","8784","45.0","10.6","29769","14976","7.6","7.3","34545","21951","47.4","12.8","65481","35852","37.6","10.7","62813","21807","9.8","5.9","90769","27396","21.9","(X)","(X)","(X)","21.0","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"0600000US3604542015","Le Ray town, Jefferson County, New York","7128","327","42752","2200","75.6","4.1","44006","2853","9.7","2.7","41639","8247","1.2","0.8","40660","12617","3.5","1.9","96179","89630","0.3","0.3","-","**","5.1","2.1","28512","8390","4.6","1.7","34299","14051","15.0","2.6","37200","12051","67.8","3.9","44119","2636","21.8","3.2","30920","4639","57.9","3.8","46094","4610","15.7","2.2","58600","9792","4.6","1.0","30337","8117","5766","308","42380","2966","68.6","3.8","39995","2560","31.4","3.8","49882","6429","73.3","5.4","48426","2835","21.3","4.9","14893","9025","5.4","3.0","40430","30147","1362","250","40588","8118","43.0","10.0","25347","15020","35.7","10.2","25880","10304","7.3","4.9","7475","55230","57.0","10.0","54183","15569","43.3","9.3","54423","13198","13.7","7.9","44965","84780","26.2","(X)","(X)","(X)","24.8","(X)","(X)","(X)","24.2","(X)","(X)","(X)",
"0600000US3604543544","Lorraine town, Jefferson County, New York","410","67","44833","5560","96.8","3.5","45288","5359","0.0","7.6","-","**","1.0","1.4","-","**","0.0","7.6","-","**","0.0","7.6","-","**","0.0","7.6","-","**","2.2","3.2","-","**","1.5","2.3","-","**","95.4","3.9","44750","5363","6.6","4.9","28750","46105","31.2","7.4","53500","17197","45.9","7.3","48333","17403","16.3","5.2","30625","5724","302","55","48250","7473","41.7","8.8","49500","9324","58.3","8.8","46111","13400","75.8","9.4","59375","10099","13.6","7.6","16875","20150","10.6","6.9","40000","18211","108","34","27917","13212","52.8","15.7","22344","4445","30.6","14.4","16563","9568","22.2","14.7","33750","26983","47.2","15.7","46563","40097","35.2","15.2","35000","26305","12.0","12.1","101406","25389","26.3","(X)","(X)","(X)","27.5","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"0600000US3604543863","Lyme town, Jefferson County, New York","910","78","56635","7511","98.8","1.4","56106","8325","0.0","3.5","-","**","0.0","3.5","-","**","0.0","3.5","-","**","0.0","3.5","-","**","0.0","3.5","-","**","1.2","1.4","-","**","0.4","0.7","-","**","98.4","1.5","56298","7977","1.3","1.5","-","**","22.2","5.5","76250","28045","47.9","6.7","63088","8527","28.6","5.7","33977","7692","688","72","64286","8121","27.8","6.8","79688","18494","72.2","6.8","61458","7074","89.8","5.5","67750","8808","9.7","5.4","34135","28393","0.4","0.6","-","**","222","47","21724","3555","48.6","13.5","19500","4279","45.0","12.3","18500","3831","3.6","4.1","-","**","51.4","13.5","25455","7861","42.3","13.6","23750","11039","9.0","7.2","26000","38861","31.2","(X)","(X)","(X)","31.1","(X)","(X)","(X)","31.5","(X)","(X)","(X)",
"0600000US3604555398","Orleans town, Jefferson County, New York","1068","134","57635","10717","99.0","1.3","57534","10860","0.0","3.0","-","**","0.2","0.6","-","**","0.0","3.0","-","**","0.0","3.0","-","**","0.0","3.0","-","**","0.8","1.1","-","**","0.0","3.0","-","**","99.0","1.3","57534","10860","0.0","3.0","-","**","30.8","8.7","75257","18157","41.5","8.7","58750","25897","27.7","7.0","46500","15483","786","79","64500","17221","42.1","11.4","76467","20341","57.9","11.4","58547","10484","83.8","8.9","75656","11254","13.0","9.2","41359","5814","3.2","3.8","-","**","282","122","29651","17797","52.5","18.0","28779","11673","47.5","19.0","28605","10026","5.0","7.0","-","**","47.5","18.0","45417","28140","36.5","17.3","27250","23199","11.0","11.8","-","**","24.8","(X)","(X)","(X)","21.8","(X)","(X)","(X)","33.3","(X)","(X)","(X)",
"0600000US3604556209","Pamelia town, Jefferson County, New York","1153","90","57205","7734","93.9","3.4","56607","8822","1.5","1.3","84219","14355","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","1.9","2.1","-","**","2.7","2.0","62750","38380","4.1","3.6","68594","22549","92.3","4.1","55929","8359","6.7","4.4","46435","6997","34.0","7.3","70347","9568","40.0","7.6","69708","12099","19.3","5.1","33250","11972","894","61","69551","8881","46.1","9.4","64766","14436","53.9","9.4","69865","12043","80.1","7.7","75510","6939","11.3","7.3","28036","25175","8.6","4.8","42011","46498","259","85","25739","13126","49.4","16.3","35500","28654","30.1","13.9","17333","5811","19.3","14.8","46574","10593","50.6","16.3","25197","9135","37.1","15.2","25395","7998","13.5","10.5","24531","61497","32.9","(X)","(X)","(X)","28.2","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
